"EntryType","TimeGenerated","Source","EventID","Message"
"SuccessAudit","17/11/2017 07:04:57","Microsoft-Windows-Security-Auditing","5061","Opera??o criptogr?fica. Requerente: Identifica??o de seguran?a: S-1-5-18 Nome da conta: MBA-PC$ Dom?nio da conta: WORKGROUP Identifica??o de logon: 0x3e7 Par?metros criptogr?ficos: Nome do provedor: Microsoft Software Key Storage Provider Nome do algoritmo: RSA Nome da chave: {1194A9B6-3A11-4471-8BC4-F7125EA36452} Tipo de chave: %%2499 Opera??o criptogr?fica: Opera??o: %%2480 C?digo de retorno: 0x0"
"SuccessAudit","17/11/2017 07:04:57","Microsoft-Windows-Security-Auditing","5058","Opera??o do arquivo de chave. Requerente: Identifica??o de seguran?a: S-1-5-18 Nome da conta: MBA-PC$ Dom?nio da conta: WORKGROUP Identifica??o de logon: 0x3e7 Par?metros criptogr?ficos: Nome do provedor: Microsoft Software Key Storage Provider Nome do algoritmo: %%2432 Nome da chave: {1194A9B6-3A11-4471-8BC4-F7125EA36452} Tipo de chave: %%2499 Informa??es da opera??o do arquivo de chave: Caminho do arquivo: C:\ProgramData\Microsoft\Crypto\Keys\2ab813143ea7312bdf6c0b33a4825f6e_7f51e5d2-f7b1-4948-9dea-e0ef8feb54ab Opera??o: %%2458 C?digo de retorno: 0x0"
"SuccessAudit","17/11/2017 07:03:57","Microsoft-Windows-Security-Auditing","5061","Opera??o criptogr?fica. Requerente: Identifica??o de seguran?a: S-1-5-18 Nome da conta: MBA-PC$ Dom?nio da conta: WORKGROUP Identifica??o de logon: 0x3e7 Par?metros criptogr?ficos: Nome do provedor: Microsoft Software Key Storage Provider Nome do algoritmo: RSA Nome da chave: {1194A9B6-3A11-4471-8BC4-F7125EA36452} Tipo de chave: %%2499 Opera??o criptogr?fica: Opera??o: %%2480 C?digo de retorno: 0x0"
"SuccessAudit","17/11/2017 07:03:57","Microsoft-Windows-Security-Auditing","5058","Opera??o do arquivo de chave. Requerente: Identifica??o de seguran?a: S-1-5-18 Nome da conta: MBA-PC$ Dom?nio da conta: WORKGROUP Identifica??o de logon: 0x3e7 Par?metros criptogr?ficos: Nome do provedor: Microsoft Software Key Storage Provider Nome do algoritmo: %%2432 Nome da chave: {1194A9B6-3A11-4471-8BC4-F7125EA36452} Tipo de chave: %%2499 Informa??es da opera??o do arquivo de chave: Caminho do arquivo: C:\ProgramData\Microsoft\Crypto\Keys\2ab813143ea7312bdf6c0b33a4825f6e_7f51e5d2-f7b1-4948-9dea-e0ef8feb54ab Opera??o: %%2458 C?digo de retorno: 0x0"
"SuccessAudit","17/11/2017 07:03:56","Microsoft-Windows-Security-Auditing","5056","Um autoteste criptogr?fico foi realizado. Requerente: Identifica??o de seguran?a: S-1-5-18 Nome da conta: MBA-PC$ Dom?nio da conta: WORKGROUP Identifica??o de logon: 0x3e7 M?dulo: ncrypt.dll C?digo de retorno: 0x0"
"SuccessAudit","17/11/2017 07:03:46","Microsoft-Windows-Security-Auditing","5061","Opera??o criptogr?fica. Requerente: Identifica??o de seguran?a: S-1-5-19 Nome da conta: SERVI?O LOCAL Dom?nio da conta: AUTORIDADE NT Identifica??o de logon: 0x3e5 Par?metros criptogr?ficos: Nome do provedor: Microsoft Software Key Storage Provider Nome do algoritmo: RSA Nome da chave: 4c123700-b83e-4c6e-be95-41a104d0beb6 Tipo de chave: %%2499 Opera??o criptogr?fica: Opera??o: %%2480 C?digo de retorno: 0x0"
"SuccessAudit","17/11/2017 07:03:46","Microsoft-Windows-Security-Auditing","5058","Opera??o do arquivo de chave. Requerente: Identifica??o de seguran?a: S-1-5-19 Nome da conta: SERVI?O LOCAL Dom?nio da conta: AUTORIDADE NT Identifica??o de logon: 0x3e5 Par?metros criptogr?ficos: Nome do provedor: Microsoft Software Key Storage Provider Nome do algoritmo: %%2432 Nome da chave: 4c123700-b83e-4c6e-be95-41a104d0beb6 Tipo de chave: %%2499 Informa??es da opera??o do arquivo de chave: Caminho do arquivo: C:\ProgramData\Microsoft\Crypto\RSA\MachineKeys\506cd3f87a77fa9befa0741a52a74b80_7f51e5d2-f7b1-4948-9dea-e0ef8feb54ab Opera??o: %%2458 C?digo de retorno: 0x0"
"SuccessAudit","17/11/2017 07:03:25","Microsoft-Windows-Security-Auditing","4672","Privil?gios especiais atribu?dos a um novo logon. Requerente: Identifica??o de seguran?a: S-1-5-21-2296375066-393000667-1295375359-1000 Nome da conta: MBA Dom?nio da conta: MBA-PC Identifica??o de logon: 0x1afc96e Privil?gios: SeSecurityPrivilege SeTakeOwnershipPrivilege SeLoadDriverPrivilege SeBackupPrivilege SeRestorePrivilege SeDebugPrivilege SeSystemEnvironmentPrivilege SeImpersonatePrivilege"
"SuccessAudit","17/11/2017 07:03:25","Microsoft-Windows-Security-Auditing","4624","O logon de uma conta foi efetuado com sucesso. Requerente: Identifica??o de seguran?a: S-1-5-18 Nome da conta: MBA-PC$ Dom?nio da conta: WORKGROUP Identifica??o de logon: 0x3e7 Tipo de logon: 2 Novo logon: Identifica??o de seguran?a: S-1-5-21-2296375066-393000667-1295375359-1000 Nome da conta: MBA Dom?nio da conta: MBA-PC Identifica??o de logon: 0x1afc98f GUID de logon: {00000000-0000-0000-0000-000000000000} Informa??es do processo: Identifica??o do processo: 0x1a4 Nome do processo: C:\Windows\System32\winlogon.exe Informa??es da rede: Nome da esta??o de trabalho: MBA-PC Endere?o da rede de origem: 127.0.0.1 Porta de origem: 0 Informa??es detalhadas da autentica??o: Processo de logon: User32 Pacote de autentica??o: Negotiate Servi?os transitados: - Nome do pacote (somente NTLM): - Comprimento da chave: 0 Este evento ? gerado quando uma sess?o de logon ? criada. Ele ? gerado no computador acessado. Os campos do assunto indicam a Conta Sistema Local que solicitou o logon. Comumente, isto ? um servi?o como o de servidor ou um processo local como Winlogon.exe ou Services.exe. O campo tipo de logon indica o tipo de logon ocorrido. Os tipos mais comuns s?o 2 (interativo) e 3 (em rede). Os campos Novo logon indicam as contas para a qual o novo logon foi criada, isto ?, a conta na qual o logon foi efetuado. Os campos de rede indicam onde a solicita??o de logon remoto se originou. O nome da esta??o de trabalho nem sempre est? dispon?vel e pode ser deixado em branco em alguns casos. Os campos de informa??es de autentica??o fornecem informa??es detalhadas sobre esta solicita??o espec?fica de logon. -O GUID de logon ? um identificador exclusivo que pode ser usado para correlacionar este evento com um evento de KDC. - Servi?os transitados indicam qual servi?o intermedi?rio participou desta solicita??o de logon. - Nome de pacote indica qual subprotocolo foi usado, entre os protocolos NTLM. - Comprimento da chave indica o comprimento da chave da sess?o gerada. Ele ser? 0 se nenhuma chave de sess?o foi solicitada."
"SuccessAudit","17/11/2017 07:03:25","Microsoft-Windows-Security-Auditing","4624","O logon de uma conta foi efetuado com sucesso. Requerente: Identifica??o de seguran?a: S-1-5-18 Nome da conta: MBA-PC$ Dom?nio da conta: WORKGROUP Identifica??o de logon: 0x3e7 Tipo de logon: 2 Novo logon: Identifica??o de seguran?a: S-1-5-21-2296375066-393000667-1295375359-1000 Nome da conta: MBA Dom?nio da conta: MBA-PC Identifica??o de logon: 0x1afc96e GUID de logon: {00000000-0000-0000-0000-000000000000} Informa??es do processo: Identifica??o do processo: 0x1a4 Nome do processo: C:\Windows\System32\winlogon.exe Informa??es da rede: Nome da esta??o de trabalho: MBA-PC Endere?o da rede de origem: 127.0.0.1 Porta de origem: 0 Informa??es detalhadas da autentica??o: Processo de logon: User32 Pacote de autentica??o: Negotiate Servi?os transitados: - Nome do pacote (somente NTLM): - Comprimento da chave: 0 Este evento ? gerado quando uma sess?o de logon ? criada. Ele ? gerado no computador acessado. Os campos do assunto indicam a Conta Sistema Local que solicitou o logon. Comumente, isto ? um servi?o como o de servidor ou um processo local como Winlogon.exe ou Services.exe. O campo tipo de logon indica o tipo de logon ocorrido. Os tipos mais comuns s?o 2 (interativo) e 3 (em rede). Os campos Novo logon indicam as contas para a qual o novo logon foi criada, isto ?, a conta na qual o logon foi efetuado. Os campos de rede indicam onde a solicita??o de logon remoto se originou. O nome da esta??o de trabalho nem sempre est? dispon?vel e pode ser deixado em branco em alguns casos. Os campos de informa??es de autentica??o fornecem informa??es detalhadas sobre esta solicita??o espec?fica de logon. -O GUID de logon ? um identificador exclusivo que pode ser usado para correlacionar este evento com um evento de KDC. - Servi?os transitados indicam qual servi?o intermedi?rio participou desta solicita??o de logon. - Nome de pacote indica qual subprotocolo foi usado, entre os protocolos NTLM. - Comprimento da chave indica o comprimento da chave da sess?o gerada. Ele ser? 0 se nenhuma chave de sess?o foi solicitada."
"SuccessAudit","17/11/2017 07:03:25","Microsoft-Windows-Security-Auditing","4648","Tentativa de logon com uso de credenciais expl?citas. Requerente: Identifica??o de seguran?a: S-1-5-18 Nome da conta: MBA-PC$ Dom?nio da conta: WORKGROUP Identifica??o de logon: 0x3e7 Identifica??o de logon: {00000000-0000-0000-0000-000000000000} Conta cujas credenciais foram utilizadas: Nome da conta: MBA Dom?nio da conta: MBA-PC GUID de logon: {00000000-0000-0000-0000-000000000000} Servidor de destino: Nome do servidor de destino: localhost Informa??es adicionais: localhost Informa??es do processo: Identifica??o do processo: 0x1a4 Nome do processo: C:\Windows\System32\winlogon.exe Informa??es da rede: Endere?o da rede: 127.0.0.1 Porta: 0 Este evento ? gerado quando um processo tenta efetuar o logon em uma conta, especificando explicitamente suas credenciais. Comumente, ele ocorre em configura??es do tipo lote como em tarefas programadas, ou quando se utiliza o comando RUNAS."
"SuccessAudit","17/11/2017 04:23:07","Microsoft-Windows-Security-Auditing","4672","Privil?gios especiais atribu?dos a um novo logon. Requerente: Identifica??o de seguran?a: S-1-5-18 Nome da conta: SISTEMA Dom?nio da conta: AUTORIDADE NT Identifica??o de logon: 0x3e7 Privil?gios: SeAssignPrimaryTokenPrivilege SeTcbPrivilege SeSecurityPrivilege SeTakeOwnershipPrivilege SeLoadDriverPrivilege SeBackupPrivilege SeRestorePrivilege SeDebugPrivilege SeAuditPrivilege SeSystemEnvironmentPrivilege SeImpersonatePrivilege"
"SuccessAudit","17/11/2017 04:23:07","Microsoft-Windows-Security-Auditing","4624","O logon de uma conta foi efetuado com sucesso. Requerente: Identifica??o de seguran?a: S-1-5-18 Nome da conta: MBA-PC$ Dom?nio da conta: WORKGROUP Identifica??o de logon: 0x3e7 Tipo de logon: 5 Novo logon: Identifica??o de seguran?a: S-1-5-18 Nome da conta: SISTEMA Dom?nio da conta: AUTORIDADE NT Identifica??o de logon: 0x3e7 GUID de logon: {00000000-0000-0000-0000-000000000000} Informa??es do processo: Identifica??o do processo: 0x1d4 Nome do processo: C:\Windows\System32\services.exe Informa??es da rede: Nome da esta??o de trabalho: Endere?o da rede de origem: - Porta de origem: - Informa??es detalhadas da autentica??o: Processo de logon: Advapi Pacote de autentica??o: Negotiate Servi?os transitados: - Nome do pacote (somente NTLM): - Comprimento da chave: 0 Este evento ? gerado quando uma sess?o de logon ? criada. Ele ? gerado no computador acessado. Os campos do assunto indicam a Conta Sistema Local que solicitou o logon. Comumente, isto ? um servi?o como o de servidor ou um processo local como Winlogon.exe ou Services.exe. O campo tipo de logon indica o tipo de logon ocorrido. Os tipos mais comuns s?o 2 (interativo) e 3 (em rede). Os campos Novo logon indicam as contas para a qual o novo logon foi criada, isto ?, a conta na qual o logon foi efetuado. Os campos de rede indicam onde a solicita??o de logon remoto se originou. O nome da esta??o de trabalho nem sempre est? dispon?vel e pode ser deixado em branco em alguns casos. Os campos de informa??es de autentica??o fornecem informa??es detalhadas sobre esta solicita??o espec?fica de logon. -O GUID de logon ? um identificador exclusivo que pode ser usado para correlacionar este evento com um evento de KDC. - Servi?os transitados indicam qual servi?o intermedi?rio participou desta solicita??o de logon. - Nome de pacote indica qual subprotocolo foi usado, entre os protocolos NTLM. - Comprimento da chave indica o comprimento da chave da sess?o gerada. Ele ser? 0 se nenhuma chave de sess?o foi solicitada."
"SuccessAudit","17/11/2017 02:57:06","Microsoft-Windows-Security-Auditing","4672","Privil?gios especiais atribu?dos a um novo logon. Requerente: Identifica??o de seguran?a: S-1-5-18 Nome da conta: SISTEMA Dom?nio da conta: AUTORIDADE NT Identifica??o de logon: 0x3e7 Privil?gios: SeAssignPrimaryTokenPrivilege SeTcbPrivilege SeSecurityPrivilege SeTakeOwnershipPrivilege SeLoadDriverPrivilege SeBackupPrivilege SeRestorePrivilege SeDebugPrivilege SeAuditPrivilege SeSystemEnvironmentPrivilege SeImpersonatePrivilege"
"SuccessAudit","17/11/2017 02:57:06","Microsoft-Windows-Security-Auditing","4624","O logon de uma conta foi efetuado com sucesso. Requerente: Identifica??o de seguran?a: S-1-5-18 Nome da conta: MBA-PC$ Dom?nio da conta: WORKGROUP Identifica??o de logon: 0x3e7 Tipo de logon: 5 Novo logon: Identifica??o de seguran?a: S-1-5-18 Nome da conta: SISTEMA Dom?nio da conta: AUTORIDADE NT Identifica??o de logon: 0x3e7 GUID de logon: {00000000-0000-0000-0000-000000000000} Informa??es do processo: Identifica??o do processo: 0x1d4 Nome do processo: C:\Windows\System32\services.exe Informa??es da rede: Nome da esta??o de trabalho: Endere?o da rede de origem: - Porta de origem: - Informa??es detalhadas da autentica??o: Processo de logon: Advapi Pacote de autentica??o: Negotiate Servi?os transitados: - Nome do pacote (somente NTLM): - Comprimento da chave: 0 Este evento ? gerado quando uma sess?o de logon ? criada. Ele ? gerado no computador acessado. Os campos do assunto indicam a Conta Sistema Local que solicitou o logon. Comumente, isto ? um servi?o como o de servidor ou um processo local como Winlogon.exe ou Services.exe. O campo tipo de logon indica o tipo de logon ocorrido. Os tipos mais comuns s?o 2 (interativo) e 3 (em rede). Os campos Novo logon indicam as contas para a qual o novo logon foi criada, isto ?, a conta na qual o logon foi efetuado. Os campos de rede indicam onde a solicita??o de logon remoto se originou. O nome da esta??o de trabalho nem sempre est? dispon?vel e pode ser deixado em branco em alguns casos. Os campos de informa??es de autentica??o fornecem informa??es detalhadas sobre esta solicita??o espec?fica de logon. -O GUID de logon ? um identificador exclusivo que pode ser usado para correlacionar este evento com um evento de KDC. - Servi?os transitados indicam qual servi?o intermedi?rio participou desta solicita??o de logon. - Nome de pacote indica qual subprotocolo foi usado, entre os protocolos NTLM. - Comprimento da chave indica o comprimento da chave da sess?o gerada. Ele ser? 0 se nenhuma chave de sess?o foi solicitada."
"SuccessAudit","17/11/2017 00:00:00","Microsoft-Windows-Security-Auditing","4672","Privil?gios especiais atribu?dos a um novo logon. Requerente: Identifica??o de seguran?a: S-1-5-18 Nome da conta: SISTEMA Dom?nio da conta: AUTORIDADE NT Identifica??o de logon: 0x3e7 Privil?gios: SeAssignPrimaryTokenPrivilege SeTcbPrivilege SeSecurityPrivilege SeTakeOwnershipPrivilege SeLoadDriverPrivilege SeBackupPrivilege SeRestorePrivilege SeDebugPrivilege SeAuditPrivilege SeSystemEnvironmentPrivilege SeImpersonatePrivilege"
